module,source_file,entry,function_line,branch_or_guard,source_line,outcome,player_reachable,catalog_id,test,evidence_report,evidence_strength,disposition,notes
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派；run.gd:259-260）,4,拒绝守卫：target == 'player' → '请选一位有效对手',Godot/three_d/rules/advanced_services.gd:14-15,rejected,no,advanced.target_player,Godot/three_d/tests/advanced_coverage_test.gd::target_player,output/3d/advanced-coverage.json,strong,catalogued_strong,service_view 只枚举 players.slice(1)（run.gd:398-401），永不产生 target='player' → 玩家无法构造该输入。g3 把同一行整体记为 reachable=yes，本条按具体子条件判 no
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：signal 本桌已使用过 → '本桌已使用过信号打火机',Godot/three_d/rules/advanced_services.gd:16-17,rejected,yes,advanced.signal_used,Godot/three_d/tests/advanced_coverage_test.gd::signal_used,output/3d/advanced-coverage.json,strong,catalogued_strong,used_tools 由 apply:78 写入；测试夹具直接 append
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：notes 已记录该对手 → '已记录这位对手的风格',Godot/three_d/rules/advanced_services.gd:18-19,rejected,yes,advanced.notes_known,Godot/three_d/tests/advanced_coverage_test.gd::notes_known,output/3d/advanced-coverage.json,strong,catalogued_strong,opponent_notes 由 apply:65 写入
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,阶段守卫：非桌类 kind（phone-route/phone-table/pass/reserve）且 table!=null → '请先结束牌桌并离座',Godot/three_d/rules/advanced_services.gd:21-22,phase_condition,no,advanced.table_active,Godot/three_d/tests/advanced_coverage_test.gd::table_active,output/3d/advanced-coverage.json,strong,catalogued_strong,reservation.table_active 同一守卫。player_reachable=no：服务面板里非桌类动作只在 table==null 时列出（run.gd:386-396），落座时只列 signal/notes，故正常 UI 到不了本守卫
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派；run.gd:259-260）,4,阶段守卫：非桌类 kind（含 reserve）且 table!=null → '请先结束牌桌并离座',Godot/three_d/rules/advanced_services.gd:21-22,phase_condition,no,reservation.table_active,Godot/three_d/tests/reservation_coverage_test.gd::table_active,output/3d/reservation-coverage.json,strong,catalogued_strong,service_view 仅在 table==null 时列出 reserve/phone-route（run.gd:386-396）→ 该守卫对 reserve 玩家不可达（动作根本不出现）。与 advanced.table_active 同一行 → 重复登记
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：action_points<=0 → '行动力不足',Godot/three_d/rules/advanced_services.gd:23-24,rejected,yes,advanced.no_actions,Godot/three_d/tests/advanced_coverage_test.gd::no_actions,output/3d/advanced-coverage.json,strong,catalogued_strong,reservation.no_actions 同一守卫
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派；run.gd:259-260）,4,拒绝守卫：action_points<=0 → '行动力不足'（kind 无关 → 与 advanced.no_actions 同一行）,Godot/three_d/rules/advanced_services.gd:23-24,rejected,yes,reservation.no_actions,Godot/three_d/tests/reservation_coverage_test.gd::no_actions,output/3d/reservation-coverage.json,strong,catalogued_strong,与 advanced.no_actions 同一后继（仅 kind 不同）→ 重复登记。注意勿与 run.gd:279-280 的另一条行动力守卫混淆：Advanced 分派（run.gd:259-260）在先，故 reserve 走的是本条
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：reserve 且 !fixed_known() → '先完成货运桌或使用手机获取接应线索',Godot/three_d/rules/advanced_services.gd:26-27,rejected,yes,reservation.unknown_route,Godot/three_d/tests/reservation_coverage_test.gd::unknown_route,output/3d/reservation-coverage.json,strong,catalogued_strong,fixed_known 定义于 run.gd:497-498（completed.size()>arrival_completed 或 route_flags.fixed）。测试以 route_flags.clear() 造未获线索
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：reserve 且已有有效预约（search_index<=expiresAfterSearch）→ '已有有效预约',Godot/three_d/rules/advanced_services.gd:28-29,rejected,yes,reservation.valid_booking,Godot/three_d/tests/reservation_coverage_test.gd::valid_booking,output/3d/reservation-coverage.json,strong,catalogued_strong,真实路径：routes_items_test.gd:25『Cannot accidentally reserve twice』
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：reserve 且 cash<reserve_fee() → '预约现金不足',Godot/three_d/rules/advanced_services.gd:30-31,rejected,yes,reservation.cash_short,Godot/three_d/tests/reservation_coverage_test.gd::cash_short,output/3d/reservation-coverage.json,strong,catalogued_strong,reserve_fee 定义于 run.gd:557-558；测试夹具直接置 cash=reserve_fee()-1
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：phone-table 目标不是有效牌桌 → '请选择有效牌桌',Godot/three_d/rules/advanced_services.gd:32-33,rejected,no,advanced.phone_unknown,Godot/three_d/tests/advanced_coverage_test.gd::phone_unknown,output/3d/advanced-coverage.json,strong,catalogued_strong,service_view 列出的目标恒为合法牌桌（run.gd:389-390），故 player_reachable 依赖旁路/测试 | player_reachable 口径：仅当存在玩家输入路径使该分支体执行（含 UI 刷新时为每个动作计算 reason）才记 yes；服务/搜索面板会把 reason 非空的动作按钮设为 disabled（services_hud.gd:52），故凡“UI 已预先拦截”的拒绝守卫记 no。
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：phone-table 目标已完成 → '该牌桌已完成，无需获取情报',Godot/three_d/rules/advanced_services.gd:34-35,rejected,yes,advanced.phone_completed,Godot/three_d/tests/advanced_coverage_test.gd::phone_completed,output/3d/advanced-coverage.json,strong,catalogued_strong,测试夹具直接 completed.assign([...])
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：phone-table 已全情报 → '已知该桌全部情报',Godot/three_d/rules/advanced_services.gd:36-37,rejected,yes,advanced.phone_known,Godot/three_d/tests/advanced_coverage_test.gd::phone_known,output/3d/advanced-coverage.json,strong,catalogued_strong,测试夹具直接置 full_intel[target]=true
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：pass 物品不是通行证 → '不是路线通行证',Godot/three_d/rules/advanced_services.gd:39-40,rejected,no,advanced.pass_invalid,Godot/three_d/tests/advanced_coverage_test.gd::pass_invalid,output/3d/advanced-coverage.json,strong,catalogued_strong,service_view 只对 kitchen-pass/dock-passkey 列 pass 动作（run.gd:391-393） | player_reachable 口径：仅当存在玩家输入路径使该分支体执行（含 UI 刷新时为每个动作计算 reason）才记 yes；服务/搜索面板会把 reason 非空的动作按钮设为 disabled（services_hud.gd:52），故凡“UI 已预先拦截”的拒绝守卫记 no。
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,拒绝守卫：pass 对应路线已揭示 → '此路线已揭示',Godot/three_d/rules/advanced_services.gd:41-42,rejected,yes,advanced.pass_known,Godot/three_d/tests/advanced_coverage_test.gd::pass_known,output/3d/advanced-coverage.json,strong,catalogued_strong,测试夹具直接置 route_flags['service-stairs']=true
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,不可达防御：kind 不在 KINDS 时 reason 回落 return ''、apply 仅走 81-82 扣行动力,Godot/three_d/rules/advanced_services.gd:43,accepted,no,-,-,-,none,unreachable_or_not_transition,调用链证据：Run.service_reason 以 `kind in Advanced.KINDS` 分派（run.gd:259），Run.service_action 同（run.gd:322）；非 KINDS 的 kind 永远走 run.gd 内建分支 → 本回落不可达
advanced_services,Godot/three_d/rules/advanced_services.gd,reason（由 Run.service_reason 分派，run.gd:259-260）,4,接受回落：以上守卫全过 → return ''（放行给 apply）,Godot/three_d/rules/advanced_services.gd:43,accepted,yes,-,Godot/three_d/tests/advanced_coverage_test.gd::kitchen,output/3d/advanced-coverage.json,strong,unreachable_or_not_transition,非独立 outcome（仅放行信号）；accept 语义由各 apply 行承载
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：预约 reserve——写入 reservation、扣预付 fee、记 reserveCost/expiresAfterSearch,Godot/three_d/rules/advanced_services.gd:45-51,accepted,yes,reservation.success,Godot/three_d/tests/advanced_coverage_test.gd::success,output/3d/reservation-coverage.json,strong,catalogued_strong,强证据：断言完整 checkpoint 相等（reservation_coverage_test.gd:40-50）。与 reservation.renew_expired 同一段代码，仅有/无过期预约为前置差别，后继相同故合并叙述
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：预约续订 renew_expired（已有过期预约再预约）,Godot/three_d/rules/advanced_services.gd:45-51,accepted,yes,reservation.renew_expired,Godot/three_d/tests/reservation_coverage_test.gd::renew_expired,output/3d/reservation-coverage.json,strong,catalogued_strong,与 reservation.success 同后继（合并）；测试把 search_index 推到 expiresAfterSearch+1 造过期。前置为测试夹具直接置字段
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：通行证揭示后厨楼梯（pass / kitchen-pass → route_flags['service-stairs']）,Godot/three_d/rules/advanced_services.gd:52-54,accepted,yes,advanced.kitchen,Godot/three_d/tests/advanced_coverage_test.gd::kitchen,output/3d/advanced-coverage.json,strong,catalogued_strong,unlockRoute 由 content.items[item] 决定；断言 route_flags 置位与行动力-1
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：通行证揭示河边接驳（pass / dock-passkey → route_flags['river-launch']）,Godot/three_d/rules/advanced_services.gd:52-54,accepted,yes,advanced.dock,Godot/three_d/tests/advanced_coverage_test.gd::dock,output/3d/advanced-coverage.json,strong,catalogued_strong,与 kitchen 同段代码；仅 unlockRoute 值不同。真实路径见 routes_items_test.gd:37-51
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：手机更新接应路线 phone-route——offer_index 轮换 + route_flags.fixed=true,Godot/three_d/rules/advanced_services.gd:55-58,accepted,yes,advanced.phone_route,Godot/three_d/tests/advanced_coverage_test.gd::phone_route,output/3d/advanced-coverage.json,strong,catalogued_strong,完整 checkpoint 相等断言（advanced_coverage_test.gd:44-62）；另见 routes_items_test.gd:66-67 真实手机路径
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：手机更新路线且保留已有预约 phone_preserves,Godot/three_d/rules/advanced_services.gd:55-58,accepted,yes,reservation.phone_preserves,Godot/three_d/tests/reservation_coverage_test.gd::phone_preserves,output/3d/reservation-coverage.json,strong,catalogued_strong,与 advanced.phone_route 同体；额外前置=已有 reservation，断言 reservation 未变、offer_index 轮换、cash 不变（reservation_coverage_test.gd:31-35）
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：手机查明牌桌情报 phone-table（规则未知 → append known_rules）,Godot/three_d/rules/advanced_services.gd:59-63,accepted,yes,advanced.phone_table,Godot/three_d/tests/advanced_coverage_test.gd::phone_table,output/3d/advanced-coverage.json,strong,catalogued_strong,断言 full_intel[target]=true、known_rules 新增、行动力-1
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：手机查明情报但规则已知 → 跳过 known_rules 追加（phone_rules_only）,Godot/three_d/rules/advanced_services.gd:60-61,accepted,yes,advanced.phone_rules_only,Godot/three_d/tests/advanced_coverage_test.gd::phone_rules_only,output/3d/advanced-coverage.json,strong,catalogued_strong,同一 apply 段内的条件分支（if target not in run.known_rules）。后继与 phone_table 仅差 known_rules 是否新增，视为语义不同分支，目录单列 ID
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：离桌记录对手风格 notes（写入 opponent_notes[target]=archetype）,Godot/three_d/rules/advanced_services.gd:64-66,accepted,yes,advanced.notes,Godot/three_d/tests/advanced_coverage_test.gd::notes,output/3d/advanced-coverage.json,strong,catalogued_strong,完整 checkpoint 断言；同时 used_tools/heat/table.revision 由尾部 77-80 处理
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：对已 fold 的对手仍可记录风格 notes_folded,Godot/three_d/rules/advanced_services.gd:64-66,accepted,yes,advanced.notes_folded,Godot/three_d/tests/advanced_coverage_test.gd::notes_folded,output/3d/advanced-coverage.json,strong,catalogued_strong,folded 只对 signal 构成拒绝（reason:14-15），notes 不受限。测试夹具直接置 players[1].folded=true
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,接受：使用信号打火机读对手牌力 signal（仅写 service_message）,Godot/three_d/rules/advanced_services.gd:67-74,accepted,yes,advanced.signal,Godot/three_d/tests/advanced_coverage_test.gd::signal,output/3d/advanced-coverage.json,strong,catalogued_strong,signal.strong / signal.three_active_weak / signal.folded_opponent_medium / signal.folded_player_medium / signal.all_in_counts 五个 ID 共享本后继（仅 service_message 文本不同）→ 合并为一条分支、5 个 ID；由 signal_coverage_test.gd 在 4 张桌上交叉复核
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派；run.gd:322-325）,44,接受：signal 分支——按 count（排除目标本人与 folded）估计牌力并把标签（强/中/弱）写入 service_message,Godot/three_d/rules/advanced_services.gd:67-74,accepted,yes,signal.strong,Godot/three_d/tests/signal_coverage_test.gd::strong,output/3d/signal-coverage.json,strong,catalogued_strong,皇家同花牌面 + 对手持 A♠ → odds>=0.66 标签'强'（即 74 行的强分支）
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派；run.gd:322-325）,44,接受：signal 分支——按 count（排除目标本人与 folded）估计牌力并把标签（强/中/弱）写入 service_message,Godot/three_d/rules/advanced_services.gd:67-74,accepted,yes,signal.three_active_weak,Godot/three_d/tests/signal_coverage_test.gd::three_active_weak,output/3d/signal-coverage.json,strong,catalogued_strong,默认三名活跃对手（count 最大）→ 标签'弱'
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派；run.gd:322-325）,44,接受：signal 分支——按 count（排除目标本人与 folded）估计牌力并把标签（强/中/弱）写入 service_message,Godot/three_d/rules/advanced_services.gd:67-74,accepted,yes,signal.folded_opponent_medium,Godot/three_d/tests/signal_coverage_test.gd::folded_opponent_medium,output/3d/signal-coverage.json,strong,catalogued_strong,players[2].folded=true 使 count 减 1（folded 过滤在 70-72）→ 标签'中'
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派；run.gd:322-325）,44,接受：signal 分支——按 count（排除目标本人与 folded）估计牌力并把标签（强/中/弱）写入 service_message,Godot/three_d/rules/advanced_services.gd:67-74,accepted,yes,signal.folded_player_medium,Godot/three_d/tests/signal_coverage_test.gd::folded_player_medium,output/3d/signal-coverage.json,strong,catalogued_strong,players[0].folded=true 不影响 count（只统计 other.id≠target 且未 fold）→ 标签'中'
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派；run.gd:322-325）,44,接受：signal 分支——按 count（排除目标本人与 folded）估计牌力并把标签（强/中/弱）写入 service_message,Godot/three_d/rules/advanced_services.gd:67-74,accepted,yes,signal.all_in_counts,Godot/three_d/tests/signal_coverage_test.gd::all_in_counts,output/3d/signal-coverage.json,strong,catalogued_strong,players[2] all-in（stack=0）→ 估计器只看活跃人数与牌面 → 标签'弱'。五条仅 service_message 标签不同、后继状态形状相同 → 合并候选
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,尾部互斥：kind != reserve → inventory.erase(item),Godot/three_d/rules/advanced_services.gd:75-76,mutually_exclusive,yes,-,Godot/three_d/tests/advanced_coverage_test.gd::phone_route,output/3d/advanced-coverage.json,strong,unreachable_or_not_transition,共享子步骤（非独立 outcome），已含于各父 ID 的完整 checkpoint 断言；reserve 分支不消耗 item（money 换预约）
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,"尾部互斥：kind in [notes,signal] → used_tools 追加、heat=mini(6, heat+item.heat+tableToolHeatBonus)、table.revision+1",Godot/three_d/rules/advanced_services.gd:77-80,mutually_exclusive,yes,-,Godot/three_d/tests/signal_coverage_test.gd::strong,output/3d/signal-coverage.json,strong,unreachable_or_not_transition,共享子步骤；signal_coverage_test.gd:41-43 断言 heat 封顶与 table.revision+1，signal 用而 notes 同段
advanced_services,Godot/three_d/rules/advanced_services.gd,apply（由 Run.service_action 分派，run.gd:322-325）,44,尾部互斥：其余 kind（phone-route/phone-table/pass）→ action_points-1,Godot/three_d/rules/advanced_services.gd:81-82,mutually_exclusive,yes,-,Godot/three_d/tests/advanced_coverage_test.gd::kitchen,output/3d/advanced-coverage.json,strong,unreachable_or_not_transition,共享子步骤；断言行动力-1
interactable,Godot/three_d/scripts/interactable.gd,prompt,8,enabled==true → 返回 'E  ·  '+title,Godot/three_d/scripts/interactable.gd:8-9,phase_condition,yes,-,Godot/three_d/tests/world_coverage_test.gd::focus_acquired,output/3d/world-coverage.json,strong,unreachable_or_not_transition,纯文本格式化（展示），非状态转移。其输出由 world.gd:472-474 show_focus（focus_changed 信号回调）写入 hint_label，world_coverage_test.gd:30 以 hint_label.text.contains(anchor.title) 间接覆盖本分支。
interactable,Godot/three_d/scripts/interactable.gd,prompt,8,enabled==false → 返回 disabled_reason,Godot/three_d/scripts/interactable.gd:8-9,phase_condition,no,world.interactable_disabled,Godot/three_d/tests/world_coverage_test.gd::interactable_disabled,output/3d/world-coverage.json,strong,catalogued_strong,★关键判定：这是目录 outcome『disabled target displays reason and rejects action』中『显示原因』那一半的唯一文本来源，渲染路径为 world.gd::show_focus。当前场景无 enabled=false 的静态实例，只有测试夹具（world_coverage_test.gd:39-48）置 false，故 player_reachable=no（夹具造态）。并发改动把目录本条 source/entry 从本函数改为 player.gd::can_interact，我方独立判定它只覆盖了『拒绝』那一半。
opponent,Godot/three_d/rules/opponent.gd,estimate_odds,4,非转移：以局部 DeterministicRng 做 trials 次蒙特卡洛,Godot/three_d/rules/opponent.gd:4-25,accepted,yes,-,Godot/three_d/tests/opponent_profiles_test.gd::_initialize[Three-way tied board has one-third equity],-,none,unreachable_or_not_transition,第9行每次 trial 新建局部 RNG（seed_value+trial*31+opponents*17）不触碰 table.rng；第10行 duplicate 公共牌故不改输入。另被 advanced_services.gd:73 的信号服务调用。
opponent,Godot/three_d/rules/opponent.gd,choose,27,非转移：按公共信息派生 odds 后转交 choose_with_odds,Godot/three_d/rules/opponent.gd:27-31,accepted,yes,-,Godot/three_d/tests/opponent_profiles_test.gd::_initialize[Live decision uses three-way equity],-,none,unreachable_or_not_transition,逐行复核全函数体未对 table/actor/legal/definition 任何字段赋值（table 为 Dictionary 按引用传入故若有写入会直接改权威状态）。返回动作名字符串；玩家侧触发入口 world.gd:691 随机量由调用方的 table_game.rng.next() 提供。
opponent,Godot/three_d/rules/opponent.gd,choose_with_odds,33,trailing（stack < buyIn*0.5）仅供 Tilt King 使用,Godot/three_d/rules/opponent.gd:35-35;Godot/three_d/rules/opponent.gd:58-59,phase_condition,no,-,-,-,none,unreachable_or_not_transition,随 Tilt King 分支一同不可达（唯一消费者是第59行）。
opponent,Godot/three_d/rules/opponent.gd,choose_with_odds,33,原型分支 Nit：降进攻 升谨慎 降诈唬,Godot/three_d/rules/opponent.gd:37-40,phase_condition,yes,-,Godot/three_d/tests/opponent_profiles_test.gd::_initialize[distribution ledger-clerk],-,none,unreachable_or_not_transition,只改第34行 duplicate 出来的 profile；content.json 中存在 Nit（ledger-clerk）。六原型分支互斥。
opponent,Godot/three_d/rules/opponent.gd,choose_with_odds,33,原型分支 Fish：降谨慎 略升诈唬,Godot/three_d/rules/opponent.gd:41-44,phase_condition,yes,-,Godot/three_d/tests/opponent_profiles_test.gd::_initialize[distribution ash-smuggler],-,none,unreachable_or_not_transition,content.json 中存在 Fish（ash-smuggler）。
opponent,Godot/three_d/rules/opponent.gd,choose_with_odds,33,原型分支 Calling Station：大幅降谨慎,Godot/three_d/rules/opponent.gd:45-48,phase_condition,yes,-,Godot/three_d/tests/opponent_profiles_test.gd::_initialize[weak_pressure call comparison],-,none,unreachable_or_not_transition,content.json 中存在（velvet-rook）；其 profile 另有 callOddsShift=-0.15 在第84行生效。
opponent,Godot/three_d/rules/opponent.gd,choose_with_odds,33,原型分支 Maniac：升进攻与诈唬与终手加成,Godot/three_d/rules/opponent.gd:49-53,phase_condition,yes,-,Godot/three_d/tests/opponent_profiles_test.gd::_initialize[weak_free raise comparison],-,none,unreachable_or_not_transition,content.json 中存在（dock-braggart）。
opponent,Godot/three_d/rules/opponent.gd,choose_with_odds,33,原型分支 Shark：升进攻与谨慎与模式惩罚,Godot/three_d/rules/opponent.gd:54-57,phase_condition,yes,-,Godot/three_d/tests/opponent_profiles_test.gd::_initialize[value threshold four opponents],-,none,unreachable_or_not_transition,content.json 中存在（calm-widow 与 smiling-knife 与 river-shark 与 house-viper）。
